U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39,U40,U41,SOC,SOH
3.7683,3.8029,3.8094,3.7753,3.7697,3.7351,3.7283,3.7627,3.7686,3.838,3.8501,3.7822,3.7704,3.7012,3.6884,3.7572,3.7683,3.8721,3.8898,3.789,3.7709,3.6675,3.6486,3.7518,3.7678,3.9054,3.9289,3.7959,3.7713,3.634,3.6091,3.7465,3.7674,3.9384,3.9672,3.802,3.7718,3.6005,3.5703,3.7416,3.7669,30.0,0.6569119999999999
3.638,3.6586,3.6631,3.6426,3.6389,3.6184,3.614,3.6345,3.6384,3.68,3.6884,3.6473,3.6396,3.5985,3.5897,3.6305,3.6384,3.7005,3.7128,3.6515,3.6398,3.5785,3.5657,3.6266,3.6382,3.7207,3.7367,3.6554,3.6401,3.5589,3.5422,3.6226,3.6377,3.7404,3.7599,3.6594,3.6405,3.5397,3.5192,3.6184,3.6375,30.0,0.951052
3.8189,3.8534,3.8603,3.8262,3.8203,3.786,3.7788,3.8129,3.8194,3.8887,3.9022,3.835,3.8211,3.7527,3.7397,3.8074,3.8189,3.9219,3.9419,3.8429,3.8217,3.7197,3.7016,3.802,3.8183,3.9542,3.9795,3.8494,3.822,3.6879,3.6647,3.7966,3.8176,3.9851,4.016,3.8554,3.8225,3.6572,3.6298,3.792,3.8173,30.0,0.5839719999999999
3.6937,3.72,3.7246,3.6984,3.6947,3.6688,3.6644,3.6902,3.6942,3.7467,3.7553,3.7035,3.6953,3.6438,3.6357,3.6865,3.694,3.772,3.7843,3.7079,3.6956,3.6196,3.6082,3.6828,3.6937,3.7964,3.812,3.7123,3.696,3.5966,3.5822,3.6795,3.6935,3.8196,3.8385,3.7165,3.6963,3.5748,3.5578,3.6763,3.6932,30.0,0.787136
3.6775,3.7012,3.706,3.6824,3.6782,3.6545,3.6496,3.6733,3.6777,3.7255,3.7348,3.6877,3.6789,3.6312,3.6214,3.6689,3.6775,3.7492,3.7627,3.6921,3.6791,3.608,3.5934,3.6644,3.6772,3.7725,3.7901,3.6968,3.6796,3.5848,3.5657,3.66,3.677,3.7955,3.8169,3.7011,3.6798,3.562,3.5385,3.6554,3.6767,30.0,0.829332
3.6547,3.6775,3.6821,3.6596,3.6558,3.6329,3.6284,3.651,3.6552,3.7009,3.7098,3.6645,3.6563,3.6108,3.602,3.6473,3.6552,3.7237,3.7365,3.6686,3.6566,3.5887,3.5755,3.6433,3.6549,3.7462,3.7627,3.673,3.6572,3.5669,3.5501,3.6394,3.6547,3.7681,3.788,3.6775,3.6575,3.5457,3.5255,3.6356,3.6544,30.0,0.8939440000000001
3.7479,3.7785,3.7822,3.752,3.749,3.7184,3.7146,3.7449,3.7483,3.8094,3.8168,3.7562,3.7497,3.6884,3.6809,3.7418,3.7481,3.8399,3.8506,3.7599,3.7502,3.6584,3.6472,3.7385,3.7476,3.8699,3.884,3.7634,3.7506,3.6284,3.6136,3.7351,3.7474,3.8998,3.917,3.7669,3.7511,3.5987,3.5804,3.7318,3.7469,30.0,0.6861079999999999
3.8626,3.9103,3.9161,3.8689,3.8642,3.8166,3.8106,3.8578,3.8629,3.9584,3.9695,3.8752,3.8649,3.7699,3.7585,3.8529,3.8626,4.0051,4.0214,3.881,3.8654,3.7235,3.7067,3.8475,3.8617,4.051,4.0721,3.8864,3.8657,3.6779,3.6561,3.8429,3.8612,4.0957,4.1223,3.8917,3.8663,3.6335,3.6068,3.8385,3.8606,30.0,0.561832
3.6991,3.7304,3.736,3.7053,3.7002,3.6691,3.6631,3.6942,3.6995,3.7622,3.7725,3.7111,3.7009,3.6382,3.6271,3.6895,3.6993,3.7931,3.8083,3.7167,3.7014,3.6078,3.5912,3.6847,3.6991,3.8236,3.8436,3.7223,3.7019,3.5769,3.5552,3.68,3.6986,3.8538,3.8782,3.7279,3.7023,3.5467,3.5201,3.6754,3.6982,30.0,0.779048
3.7125,3.7455,3.7506,3.7179,3.7135,3.6807,3.6754,3.7083,3.7128,3.7788,3.7885,3.7234,3.7142,3.6484,3.6384,3.7039,3.7126,3.8113,3.8255,3.7283,3.7147,3.6164,3.6015,3.6993,3.7123,3.8434,3.8619,3.7334,3.7151,3.5847,3.5652,3.6951,3.7121,3.8752,3.8973,3.7383,3.7155,3.5534,3.5301,3.6909,3.7116,30.0,0.75822
3.6582,3.6795,3.6844,3.6633,3.6593,3.638,3.6329,3.654,3.6586,3.7012,3.7107,3.6686,3.6598,3.6173,3.6077,3.6498,3.6584,3.7223,3.7365,3.6733,3.6602,3.5968,3.5826,3.6454,3.6582,3.7432,3.7613,3.6782,3.6605,3.5766,3.5578,3.641,3.6579,3.7637,3.7855,3.6828,3.6609,3.5567,3.5336,3.6368,3.6577,30.0,0.882332
3.6823,3.7086,3.7135,3.6874,3.6833,3.657,3.6521,3.6782,3.6826,3.7355,3.7448,3.6925,3.6839,3.6314,3.6217,3.674,3.6823,3.7618,3.7751,3.697,3.6842,3.6057,3.5915,3.6696,3.6821,3.7876,3.805,3.7016,3.6846,3.5803,3.5617,3.6651,3.6816,3.8127,3.834,3.7058,3.6849,3.5553,3.5327,3.661,3.6814,30.0,0.815972
3.6575,3.6798,3.6851,3.6631,3.6584,3.6361,3.6308,3.653,3.6579,3.7026,3.7128,3.6689,3.6591,3.6145,3.604,3.6484,3.6577,3.7248,3.7393,3.6737,3.6594,3.5927,3.5773,3.6438,3.6575,3.7467,3.7657,3.6789,3.6598,3.571,3.5511,3.6394,3.6572,3.7683,3.7911,3.684,3.6602,3.5497,3.5255,3.6352,3.657,30.0,0.892748
3.6364,3.6577,3.6628,3.6417,3.6373,3.6163,3.6112,3.6322,3.6368,3.6796,3.6893,3.647,3.638,3.5957,3.5857,3.6277,3.6368,3.7007,3.7147,3.6517,3.6384,3.5752,3.5603,3.6229,3.6366,3.7216,3.74,3.6563,3.6387,3.5546,3.5353,3.6182,3.6363,3.7421,3.7641,3.6607,3.6389,3.5348,3.5109,3.6138,3.6359,30.0,0.955304
3.6491,3.671,3.6768,3.6551,3.65,3.6282,3.6222,3.644,3.6494,3.6935,3.7046,3.6612,3.6507,3.6068,3.5954,3.6391,3.6493,3.7153,3.7313,3.6666,3.651,3.5855,3.5687,3.634,3.6491,3.7369,3.7574,3.6721,3.6514,3.5643,3.5422,3.6289,3.6489,3.7581,3.7827,3.6777,3.6519,3.5434,3.5164,3.6242,3.6486,30.0,0.9136920000000001
3.6803,3.7083,3.7139,3.6863,3.6814,3.6538,3.648,3.6758,3.6809,3.7365,3.7471,3.6921,3.6821,3.6264,3.6156,3.6709,3.6805,3.7643,3.7795,3.6974,3.6824,3.5994,3.5834,3.6659,3.6802,3.7913,3.811,3.7028,3.6828,3.5725,3.552,3.6612,3.68,3.8178,3.8415,3.7081,3.6831,3.5464,3.5215,3.657,3.6796,30.0,0.820804
3.6435,3.664,3.6689,3.6484,3.6443,3.6238,3.6189,3.6394,3.6438,3.6854,3.6946,3.6535,3.6449,3.6038,3.5943,3.6352,3.6438,3.706,3.7195,3.6582,3.6454,3.5838,3.5699,3.6307,3.6435,3.7262,3.7437,3.6626,3.6454,3.5641,3.546,3.6266,3.6431,3.746,3.7672,3.667,3.6458,3.545,3.5227,3.6224,3.6429,30.0,0.9194119999999999
3.7365,3.7706,3.7758,3.742,3.7374,3.7033,3.6981,3.7321,3.7369,3.8053,3.815,3.7472,3.7381,3.6698,3.6596,3.7276,3.7365,3.8392,3.8533,3.7521,3.7386,3.6363,3.6212,3.7235,3.7362,3.8726,3.891,3.7572,3.739,3.6029,3.5831,3.7188,3.7358,3.9058,3.9281,3.762,3.7395,3.5701,3.5457,3.7146,3.7353,30.0,0.7155800000000001
3.6989,3.7323,3.739,3.706,3.7,3.6666,3.6598,3.6932,3.6993,3.7664,3.7785,3.7128,3.7009,3.634,3.6208,3.6877,3.6991,3.7994,3.8171,3.7197,3.7014,3.6012,3.582,3.6823,3.6988,3.8322,3.855,3.7265,3.7018,3.5687,3.5434,3.6768,3.6986,3.8642,3.8921,3.7328,3.7023,3.5362,3.5053,3.6714,3.6981,30.0,0.7763880000000001
3.947,3.9813,3.9835,3.9502,3.9479,3.9135,3.9112,3.9444,3.947,4.0156,4.0197,3.9535,3.9481,3.8798,3.8756,3.9419,3.9468,4.0493,4.055,3.9565,3.9486,3.8462,3.8401,3.9395,3.9465,4.0826,4.09,3.9591,3.9488,3.8131,3.805,3.937,3.9461,4.1153,4.1243,3.9621,3.9493,3.7804,3.7706,3.9344,3.9458,50.0,0.679552
4.0132,4.0591,4.0626,4.0192,4.0148,3.9691,3.9653,4.0089,4.0138,4.105,4.1111,4.0247,4.0156,3.9247,3.9179,4.0051,4.0138,4.1494,4.1578,4.03,4.0163,3.8805,3.871,4.0012,4.0134,4.1932,4.2002,4.0332,4.0164,3.8364,3.8238,3.9972,4.0131,4.2361,4.2361,4.0338,4.016,3.792,3.7764,3.993,4.0121,50.0,0.561636
3.8612,3.8947,3.8977,3.8664,3.8624,3.829,3.8257,3.8571,3.8617,3.9286,3.9342,3.871,3.8631,3.7962,3.7901,3.8533,3.8615,3.9611,3.969,3.8756,3.8635,3.7637,3.7553,3.8501,3.8612,3.9934,4.003,3.8807,3.864,3.7316,3.7205,3.8475,3.8612,4.0255,4.037,3.8845,3.8647,3.6995,3.686,3.8434,3.8608,50.0,0.776636
3.8696,3.9003,3.9024,3.8731,3.8708,3.8403,3.838,3.8675,3.8703,3.9312,3.9351,3.8766,3.8712,3.8104,3.8064,3.865,3.8701,3.9614,3.9669,3.8798,3.8717,3.7806,3.775,3.8627,3.8698,3.9911,3.9981,3.8826,3.8722,3.7511,3.7437,3.8608,3.8696,4.0206,4.029,3.8852,3.8724,3.7216,3.7128,3.8582,3.8694,50.0,0.772804
3.7511,3.7739,3.7764,3.7544,3.7518,3.7293,3.7267,3.7485,3.7514,3.7971,3.8017,3.7576,3.7523,3.707,3.7025,3.746,3.7513,3.8196,3.8262,3.7606,3.7525,3.6851,3.6786,3.7434,3.7513,3.8419,3.8501,3.7637,3.753,3.6638,3.6552,3.7409,3.7511,3.8636,3.8736,3.7662,3.7532,3.6428,3.6324,3.7383,3.7509,50.0,0.9329120000000001
3.7762,3.7983,3.8008,3.7801,3.7772,3.7555,3.7527,3.7736,3.7769,3.8208,3.8255,3.7836,3.7778,3.7339,3.7291,3.7709,3.7767,3.8426,3.8492,3.7867,3.7781,3.7126,3.7058,3.7683,3.7765,3.8638,3.8721,3.7901,3.7783,3.6916,3.683,3.7657,3.7764,3.8849,3.8947,3.7938,3.7788,3.671,3.6605,3.7634,3.7764,50.0,0.8938240000000001
3.9091,3.94,3.9423,3.9131,3.91,3.8794,3.8766,3.9061,3.9094,3.9711,3.9756,3.9168,3.9107,3.8491,3.8443,3.9033,3.9093,4.0012,4.0077,3.9207,3.9112,3.819,3.8125,3.9008,3.9091,4.0317,4.0395,3.9238,3.9116,3.789,3.7806,3.8982,3.9087,4.0612,4.0704,3.9272,3.9121,3.7593,3.749,3.8959,3.9086,50.0,0.728436
3.8768,3.9063,3.9086,3.8808,3.878,3.8487,3.8461,3.8738,3.8775,3.9361,3.9407,3.8849,3.8785,3.8201,3.8152,3.8712,3.8773,3.9651,3.9714,3.8884,3.8791,3.7915,3.7848,3.8682,3.877,3.9935,4.0015,3.8919,3.8794,3.7632,3.7543,3.8661,3.8768,4.0218,4.0314,3.8952,3.8798,3.7349,3.7242,3.8629,3.8766,50.0,0.757336
3.7967,3.8192,3.8215,3.8004,3.7978,3.7755,3.773,3.7941,3.7973,3.842,3.8464,3.8041,3.7983,3.7537,3.7492,3.7915,3.7971,3.864,3.8703,3.8073,3.7985,3.7323,3.7256,3.7888,3.7969,3.8856,3.8935,3.8103,3.799,3.7109,3.7023,3.7864,3.7969,3.907,3.9165,3.8134,3.7992,3.6898,3.6793,3.7836,3.7967,50.0,0.8600679999999999
3.8717,3.9,3.9021,3.875,3.8726,3.8447,3.8422,3.8694,3.8722,3.9284,3.9326,3.8784,3.8731,3.8173,3.8129,3.8671,3.8722,3.956,3.9623,3.8815,3.8736,3.7901,3.7839,3.8647,3.8719,3.9835,3.9911,3.8843,3.874,3.7634,3.7553,3.8624,3.8719,4.0103,4.0194,3.8875,3.8745,3.7374,3.7276,3.8601,3.8719,50.0,0.7584839999999999
3.753,3.7737,3.7758,3.7558,3.7537,3.7332,3.7309,3.7509,3.7532,3.7948,3.7987,3.7586,3.7541,3.7128,3.7088,3.7488,3.7532,3.8155,3.8211,3.7613,3.7544,3.693,3.687,3.7465,3.7532,3.8357,3.8431,3.7634,3.7546,3.6731,3.6654,3.7444,3.753,3.8557,3.8645,3.7658,3.7548,3.6538,3.6445,3.7421,3.753,50.0,0.9315439999999999
3.8443,3.8766,3.8794,3.8489,3.8457,3.8138,3.8108,3.8413,3.8452,3.9093,3.9142,3.8531,3.8464,3.7825,3.7772,3.8385,3.8452,3.9409,3.9479,3.8568,3.8468,3.7514,3.7439,3.8357,3.845,3.9721,3.9807,3.8605,3.8473,3.7204,3.7109,3.8333,3.8448,4.003,4.0134,3.8642,3.8478,3.6898,3.6781,3.8299,3.8445,50.0,0.7956319999999999
3.8824,3.9186,3.9212,3.8863,3.8835,3.8473,3.8445,3.8796,3.8828,3.9553,3.96,3.8901,3.884,3.8118,3.8069,3.8768,3.8826,3.9907,3.9974,3.8938,3.8843,3.7769,3.7697,3.874,3.8826,4.0258,4.0342,3.8973,3.8847,3.7423,3.7332,3.8708,3.8821,4.0599,4.0701,3.9005,3.885,3.7081,3.697,3.8682,3.8819,50.0,0.7521439999999999
3.8401,3.8691,3.8714,3.8434,3.8412,3.8125,3.8101,3.8378,3.8408,3.8984,3.9026,3.8468,3.8417,3.7843,3.7799,3.8355,3.8406,3.9268,3.9328,3.8496,3.842,3.7562,3.75,3.8334,3.8406,3.9551,3.9626,3.8524,3.8424,3.7286,3.7205,3.8308,3.8403,3.9827,3.9918,3.8552,3.8427,3.7012,3.6916,3.8285,3.8401,50.0,0.80132
3.7778,3.7978,3.8002,3.7809,3.7785,3.7586,3.7562,3.7755,3.7783,3.8183,3.8229,3.7839,3.779,3.7393,3.7346,3.773,3.7781,3.8382,3.8448,3.7867,3.7792,3.72,3.7132,3.7706,3.7781,3.8578,3.8663,3.7892,3.7795,3.7012,3.6923,3.7681,3.778,3.877,3.8873,3.792,3.7799,3.6826,3.6719,3.7657,3.7778,50.0,0.8893080000000001
3.9776,4.0173,4.0204,3.9832,3.9795,3.9402,3.9367,3.9739,3.9788,4.0574,4.063,3.9893,3.9806,3.9017,3.8958,3.9704,3.9786,4.0959,4.1038,3.9939,3.9811,3.8636,3.8548,3.9669,3.9783,4.1336,4.1434,3.9988,3.9818,3.8259,3.8145,3.9635,3.9779,4.171,4.1824,4.0019,3.9823,3.7878,3.7741,3.9597,3.9774,50.0,0.657092
3.8032,3.8292,3.8317,3.8071,3.8043,3.7785,3.7757,3.8004,3.8038,3.8554,3.8601,3.8111,3.8046,3.7532,3.7483,3.7974,3.8034,3.8808,3.8873,3.8141,3.805,3.7281,3.7212,3.7948,3.8032,3.9061,3.9142,3.8173,3.8053,3.703,3.6942,3.7922,3.8032,3.9309,3.9405,3.8204,3.8057,3.6784,3.6675,3.7892,3.8029,50.0,0.858012
4.0237,4.0648,4.0669,4.0271,4.0248,3.9842,3.9818,4.0216,4.0244,4.1064,4.1104,4.0307,4.0255,3.944,3.9398,4.0194,4.0244,4.1468,4.1525,4.0338,4.026,3.9044,3.8982,4.0171,4.0243,4.1868,4.1943,4.0366,4.0267,3.865,3.8573,4.0149,4.024,4.226,4.226,4.0366,4.026,3.8255,3.8159,4.0119,4.0232,50.0,0.611424
3.7818,3.806,3.8085,3.7853,3.7825,3.7586,3.756,3.7792,3.7822,3.8306,3.8354,3.7885,3.7829,3.7351,3.7302,3.7765,3.7822,3.8547,3.8613,3.792,3.7834,3.7118,3.7051,3.7739,3.782,3.8782,3.8866,3.7948,3.7836,3.6889,3.6802,3.7711,3.7816,3.9012,3.9114,3.7976,3.7839,3.6665,3.6559,3.7686,3.7815,50.0,0.886732
3.7945,3.8222,3.825,3.7985,3.7955,3.7681,3.7651,3.7915,3.795,3.8503,3.8556,3.8024,3.796,3.7411,3.736,3.7887,3.795,3.8777,3.8849,3.8057,3.7962,3.7147,3.7074,3.7857,3.7948,3.9042,3.9133,3.8094,3.7967,3.6891,3.6798,3.7832,3.7946,3.9302,3.9412,3.8127,3.7971,3.6638,3.6528,3.7806,3.7946,50.0,0.870684
4.0178,4.0613,4.0637,4.0222,4.0192,3.9765,3.9737,4.0153,4.0187,4.1048,4.1094,4.026,4.0201,3.9347,3.9296,4.0134,4.019,4.147,4.1539,4.0307,4.0209,3.8936,3.8866,4.0104,4.0187,4.1886,4.1968,4.034,4.0214,3.8533,3.8443,4.0076,4.0184,4.2287,4.2287,4.0338,4.0208,3.8127,3.8018,4.0039,4.0176,50.0,0.59246
3.8124,3.8433,3.8457,3.816,3.8132,3.7827,3.7801,3.8097,3.8127,3.8745,3.8789,3.8194,3.8136,3.7525,3.7478,3.8069,3.8127,3.9045,3.9112,3.8227,3.8141,3.7228,3.716,3.8046,3.8125,3.9346,3.943,3.8261,3.8145,3.6935,3.6849,3.802,3.8122,3.964,3.9739,3.8292,3.8148,3.6649,3.6544,3.7994,3.8122,50.0,0.846124
3.9714,4.0054,4.0076,3.9748,3.9725,3.9384,3.9363,3.9693,3.9719,4.0401,4.0439,3.9779,3.973,3.9052,3.9012,3.967,3.9718,4.0736,4.0791,3.9811,3.9735,3.8721,3.8664,3.9649,3.9716,4.1069,4.1139,3.9839,3.9739,3.8392,3.8317,3.9625,3.9714,4.1396,4.148,3.9865,3.9742,3.8067,3.7974,3.9605,3.9712,50.0,0.665544
3.9904,4.0237,4.0258,3.9939,3.9916,3.9584,3.9563,3.9883,3.9909,4.0574,4.0612,3.9969,3.9921,3.926,3.9219,3.986,3.9909,4.09,4.0956,3.9999,3.9925,3.8938,3.888,3.9839,3.9907,4.1223,4.1293,4.0025,3.9928,3.8619,3.8545,3.9811,3.9902,4.1542,4.1624,4.0051,3.9932,3.8303,3.8213,3.9793,3.9902,50.0,0.646996
3.8594,3.8907,3.8929,3.8629,3.8603,3.8292,3.8269,3.8568,3.8598,3.9223,3.9267,3.8664,3.861,3.799,3.7946,3.8545,3.8598,3.9532,3.9593,3.8694,3.8615,3.7688,3.7627,3.8522,3.8598,3.9837,3.9914,3.8729,3.8619,3.7393,3.7314,3.8499,3.8596,4.0138,4.0229,3.8756,3.8622,3.71,3.7004,3.8475,3.8594,50.0,0.788332
3.9516,3.9913,3.9934,3.9549,3.9526,3.9133,3.911,3.9493,3.9519,4.031,4.0349,3.9583,3.9532,3.8747,3.8706,3.947,3.9519,4.0697,4.0755,3.9612,3.9537,3.8366,3.8308,3.9447,3.9516,4.1079,4.1152,3.9642,3.9542,3.799,3.7916,3.9421,3.9514,4.1456,4.1542,3.9665,3.9542,3.762,3.753,3.9398,3.9509,50.0,0.684388
3.8842,3.9138,3.917,3.8903,3.8863,3.8571,3.8534,3.8801,3.8854,3.9435,3.9493,3.8959,3.887,3.8289,3.8225,3.8763,3.8852,3.9719,3.98,3.9003,3.8875,3.8006,3.7918,3.8726,3.8847,3.9997,4.0099,3.9056,3.8882,3.773,3.7616,3.8687,3.8845,4.0275,4.0391,3.91,3.8887,3.7451,3.7311,3.8657,3.8842,50.0,0.7467199999999999
4.0082,4.0513,4.0535,4.0123,4.0096,3.967,3.9646,4.0058,4.009,4.0945,4.0988,4.0162,4.0103,3.9256,3.9212,4.0033,4.0089,4.1361,4.1424,4.0199,4.011,3.8849,3.8784,4.0011,4.0089,4.1773,4.1853,4.0233,4.0115,3.8447,3.8364,3.9983,4.0085,4.2173,4.2173,4.0229,4.0107,3.8043,3.7943,3.9953,4.0076,50.0,0.62786
3.8501,3.8803,3.8824,3.8533,3.851,3.8211,3.819,3.8478,3.8506,3.9107,3.9147,3.8564,3.8515,3.792,3.7878,3.8455,3.8506,3.9402,3.946,3.8594,3.8519,3.763,3.7572,3.8433,3.8505,3.9695,3.9767,3.8622,3.8522,3.7344,3.7269,3.8412,3.8503,3.9983,4.0069,3.8647,3.8526,3.7063,3.6972,3.8387,3.8501,50.0,0.803888
3.755,3.7729,3.7748,3.7574,3.7557,3.7377,3.736,3.7532,3.7553,3.7911,3.7946,3.7599,3.756,3.7202,3.7167,3.7513,3.7553,3.809,3.8139,3.7622,3.7562,3.703,3.6977,3.7495,3.7551,3.8268,3.8331,3.7644,3.7565,3.6858,3.6791,3.7476,3.7551,3.8443,3.8519,3.7669,3.7571,3.6689,3.6609,3.7456,3.7551,50.0,0.9224720000000001
3.742,3.7639,3.7665,3.746,3.743,3.7214,3.7186,3.7388,3.7425,3.7862,3.7913,3.7497,3.7434,3.7,3.6949,3.7362,3.7425,3.8078,3.815,3.7534,3.7439,3.6791,3.6717,3.7334,3.7425,3.8294,3.8383,3.7569,3.7442,3.6584,3.6489,3.7306,3.7423,3.8505,3.8612,3.7599,3.7446,3.6379,3.6261,3.7276,3.7421,50.0,0.9456640000000001
3.7765,3.8027,3.8055,3.7806,3.7776,3.7518,3.7488,3.7736,3.7771,3.8292,3.8345,3.7846,3.7781,3.7267,3.7212,3.7706,3.7771,3.8548,3.8624,3.788,3.7783,3.7021,3.6944,3.7678,3.7769,3.8801,3.8896,3.7915,3.7788,3.6781,3.6684,3.7648,3.7767,3.9045,3.9159,3.7948,3.7792,3.6547,3.6431,3.7622,3.7767,50.0,0.895468
3.8013,3.8297,3.832,3.8046,3.8022,3.7741,3.7718,3.799,3.8018,3.8585,3.8626,3.808,3.8027,3.7462,3.7421,3.7967,3.8018,3.8868,3.8926,3.8106,3.8031,3.7186,3.7125,3.7941,3.8015,3.9144,3.9217,3.8138,3.8034,3.6914,3.6833,3.7918,3.8013,3.9418,3.9507,3.8166,3.8038,3.6642,3.6545,3.7897,3.8013,50.0,0.84966
3.8373,3.8712,3.8738,3.8417,3.8387,3.805,3.8022,3.8343,3.838,3.9054,3.9102,3.8459,3.8392,3.7722,3.7671,3.8315,3.8378,3.9382,3.9453,3.8485,3.8392,3.739,3.7318,3.8282,3.8375,3.9711,3.9795,3.8529,3.8399,3.7067,3.6975,3.8257,3.8373,4.0033,4.0132,3.8564,3.8405,3.6747,3.6635,3.8238,3.8373,50.0,0.815804
3.9286,3.9498,3.9523,3.9339,3.9305,3.9098,3.9066,3.9251,3.9298,3.9714,3.9763,3.9391,3.9312,3.8898,3.8845,3.9219,3.9296,3.9916,3.9986,3.9449,3.9323,3.8703,3.8631,3.9196,3.9296,4.0117,4.0204,3.9479,3.9328,3.8505,3.8412,3.9158,3.9289,4.0309,4.0408,3.9509,3.933,3.8306,3.8194,3.9128,3.9284,50.0,0.663248
4.0381,4.0721,4.0742,4.0412,4.0394,4.0054,4.0035,4.0364,4.039,4.1068,4.1102,4.0444,4.0401,3.9725,3.9688,4.0348,4.0388,4.1406,4.1455,4.0471,4.0406,3.9395,3.9342,4.0328,4.0388,4.174,4.1805,4.0494,4.0412,3.9065,3.8998,4.0306,4.0385,4.2066,4.2066,4.0507,4.0411,3.8736,3.865,4.0285,4.0381,50.0,0.609108
4.0047,4.0546,4.057,4.0089,4.0065,3.9572,3.9547,4.0029,4.0061,4.1051,4.1093,4.0132,4.0076,3.9096,3.9052,4.0008,4.0061,4.1533,4.1599,4.017,4.0086,3.8629,3.8563,3.9983,4.0061,4.2009,4.2009,4.0174,4.0082,3.8157,3.8078,3.9948,4.005,4.2465,4.2511,4.0068,4.0068,3.769,3.7595,3.9916,4.0037,50.0,0.632332
3.9693,4.0061,4.0083,3.9735,3.9709,3.9344,3.9319,3.9669,3.9702,4.043,4.0475,3.9776,3.9716,3.8989,3.8942,3.9642,3.97,4.0788,4.0852,3.9809,3.9719,3.8635,3.8564,3.9616,3.9698,4.1143,4.1223,3.9846,3.9725,3.8285,3.8197,3.9588,3.9695,4.1491,4.1585,3.9874,3.973,3.7936,3.783,3.9572,3.9695,50.0,0.66908
3.7506,3.7732,3.776,3.755,3.7516,3.7295,3.7265,3.7474,3.7513,3.796,3.8013,3.7592,3.7523,3.7079,3.7026,3.7444,3.7511,3.818,3.8255,3.762,3.7523,3.6863,3.6786,3.7411,3.7509,3.8396,3.8489,3.7664,3.7528,3.6652,3.6554,3.7385,3.7507,3.8612,3.8722,3.7697,3.7532,3.6443,3.6324,3.7356,3.7506,50.0,0.931276
3.8958,3.931,3.9337,3.9003,3.8973,3.8622,3.8594,3.8928,3.8968,3.9669,3.9718,3.9049,3.898,3.8282,3.8229,3.8898,3.8966,4.0012,4.0083,3.9089,3.8986,3.7941,3.7867,3.887,3.8965,4.0352,4.0439,3.9128,3.8991,3.7606,3.7509,3.884,3.8961,4.0686,4.0789,3.9165,3.8996,3.7272,3.7155,3.8812,3.8959,50.0,0.73722
3.9893,4.0303,4.0321,3.9925,3.9904,3.9497,3.9474,3.9872,3.9897,4.0714,4.0752,3.9956,3.9911,3.9096,3.9056,3.9851,3.9897,4.1118,4.1173,3.9986,3.9916,3.8698,3.8642,3.9828,3.9895,4.1518,4.1588,4.0012,3.992,3.8306,3.8231,3.9807,3.9893,4.191,4.1996,4.0039,3.9925,3.7918,3.7827,3.9784,3.989,50.0,0.647664
3.805,3.8348,3.8373,3.8092,3.8062,3.7767,3.7739,3.802,3.8057,3.865,3.8698,3.8134,3.8069,3.7476,3.7427,3.799,3.8055,3.8942,3.901,3.8168,3.8071,3.7188,3.7116,3.7962,3.8052,3.923,3.9312,3.8208,3.8076,3.6902,3.6809,3.7936,3.8052,3.9516,3.9614,3.8236,3.808,3.6617,3.6503,3.7908,3.8048,50.0,0.852996
3.8315,3.8587,3.8605,3.8341,3.8322,3.805,3.8032,3.8296,3.8318,3.8863,3.8896,3.8368,3.8327,3.7783,3.775,3.8278,3.8317,3.9133,3.9179,3.8392,3.8329,3.7518,3.7472,3.8259,3.8315,3.94,3.9458,3.8415,3.8333,3.7258,3.7197,3.8241,3.8313,3.9663,3.9734,3.8436,3.8336,3.7,3.6926,3.822,3.831,50.0,0.822608
3.7476,3.7702,3.7729,3.7516,3.7486,3.7265,3.7235,3.7448,3.7483,3.7929,3.798,3.7557,3.7492,3.7047,3.6995,3.7418,3.7481,3.815,3.8222,3.7592,3.7495,3.6833,3.676,3.739,3.7479,3.8366,3.8457,3.7627,3.7499,3.6621,3.6526,3.736,3.7479,3.8582,3.8687,3.766,3.7502,3.6412,3.6296,3.7335,3.7478,50.0,0.938332
3.8276,3.8541,3.8564,3.8308,3.8283,3.802,3.7999,3.8254,3.828,3.881,3.8849,3.8338,3.8289,3.7764,3.7723,3.8231,3.8278,3.907,3.9128,3.8364,3.8294,3.7507,3.7449,3.8208,3.8276,3.9328,3.9402,3.8392,3.8296,3.7256,3.7179,3.8185,3.8276,3.9581,3.967,3.8413,3.8297,3.7007,3.6914,3.8162,3.8273,50.0,0.8185800000000001
3.913,3.9489,3.9514,3.9168,3.9142,3.8784,3.8759,3.9103,3.9137,3.9855,3.99,3.9209,3.9149,3.8438,3.8392,3.9077,3.9137,4.0208,4.0272,3.9244,3.9154,3.8096,3.8031,3.9052,3.9135,4.0553,4.0634,3.9279,3.9158,3.7762,3.7678,3.9028,3.9135,4.089,4.0988,3.9307,3.9161,3.7432,3.7332,3.9003,3.9133,50.0,0.7280800000000001
